plotID,subplotID,cnt,species,source
CPER_012,32_1_4,18,phemeranthus parviflorus,pred
CPER_012,32_1_4,18,asclepias pumila,pred
CPER_012,32_1_4,18,corispermum americanum,pred
CPER_012,32_1_4,18,cryptantha fendleri,pred
CPER_012,32_1_4,18,cirsium canescens,pred
CPER_012,32_1_4,18,lappula marginata,pred
CPER_012,32_1_4,18,munroa squarrosa,pred
CPER_012,32_1_4,18,oenothera albicaulis,pred
CPER_012,32_1_4,18,oenothera canescens,pred
CPER_012,32_1_4,18,oenothera nuttallii,pred
CPER_012,32_1_4,18,oenothera pallida,pred
CPER_012,32_1_4,18,eremogone fendleri,pred
CPER_012,32_1_4,18,eremogone hookeri,pred
CPER_012,32_1_4,18,lappula redowskii,pred
CPER_012,40_1_1,5,cryptantha minima,pred
CPER_012,40_1_1,5,lappula occidentalis,pred
CPER_012,40_1_1,5,lappula redowskii,pred
CPER_012,40_1_1,5,plagiobothrys scouleri,pred
CPER_012,40_1_1,5,cryptantha fendleri,pred
CPER_012,40_1_3,8,cryptantha minima,pred
CPER_012,40_1_3,8,lappula occidentalis,pred
CPER_012,40_1_3,8,verbena bracteata,pred
CPER_012,40_1_3,8,plagiobothrys scouleri,pred
CPER_012,40_1_3,8,munroa squarrosa,pred
CPER_012,40_1_3,8,oenothera canescens,pred
CPER_012,40_1_3,8,phemeranthus confertiflorus,pred
CPER_012,40_1_3,8,phemeranthus parviflorus,pred
CPER_012,41_1_1,3,cryptantha minima,pred
CPER_012,41_1_1,3,lappula occidentalis,pred
CPER_012,41_1_1,3,plagiobothrys scouleri,pred
CPER_012,41_1_4,16,cryptantha minima,pred
CPER_012,41_1_4,16,lappula occidentalis,pred
CPER_012,41_1_4,16,verbena bracteata,pred
CPER_012,41_1_4,16,oenothera canescens,pred
CPER_012,41_1_4,16,eremogone hookeri,pred
CPER_012,41_1_4,16,artemisia frigida,pred
CPER_012,41_1_4,16,paronychia depressa,pred
CPER_012,41_1_4,16,bouteloua dactyloides,pred
CPER_012,41_1_4,16,carex duriuscula,pred
CPER_012,41_1_4,16,munroa squarrosa,pred
CPER_012,41_1_4,16,bassia scoparia,pred
CPER_012,41_1_4,16,plantago patagonica,pred
CPER_012,41_1_4,16,ceratocephala orthoceras,pred
CPER_012,41_1_4,16,muhlenbergia torreyi,pred
CPER_012,41_1_4,16,heterotheca hirsutissima,pred
CPER_012,41_1_4,16,asclepias pumila,pred
CPER_001,31_1_1,9,atriplex canescens,true
CPER_001,31_1_1,9,bouteloua gracilis,true
CPER_001,31_1_1,9,carex duriuscula,true
CPER_001,31_1_1,9,elymus elymoides,true
CPER_001,31_1_1,9,elymus smithii,true
CPER_001,31_1_1,9,plantago patagonica,true
CPER_001,31_1_1,9,sphaeralcea coccinea,true
CPER_001,31_1_1,9,sporobolus cryptandrus,true
CPER_001,31_1_1,9,festuca octoflora,true
CPER_001,31_1_4,5,bouteloua gracilis,true
CPER_001,31_1_4,5,carex duriuscula,true
CPER_001,31_1_4,5,elymus smithii,true
CPER_001,31_1_4,5,sporobolus cryptandrus,true
CPER_001,31_1_4,5,festuca octoflora,true
CPER_001,32_1_2,10,artemisia frigida,true
CPER_001,32_1_2,10,bouteloua gracilis,true
CPER_001,32_1_2,10,distichlis spicata,true
CPER_001,32_1_2,10,lepidium densiflorum,true
CPER_001,32_1_2,10,opuntia polyacantha,true
CPER_001,32_1_2,10,elymus smithii,true
CPER_001,32_1_2,10,phemeranthus parviflorus,true
CPER_001,32_1_2,10,plantago patagonica,true
CPER_001,32_1_2,10,portulaca oleracea,true
CPER_001,32_1_2,10,festuca octoflora,true
CPER_001,32_1_4,5,bouteloua gracilis,true
CPER_001,32_1_4,5,distichlis spicata,true
CPER_001,32_1_4,5,elymus smithii,true
CPER_001,32_1_4,5,sporobolus cryptandrus,true
CPER_001,32_1_4,5,festuca octoflora,true
CPER_001,40_1_1,6,bouteloua gracilis,true
CPER_001,40_1_1,6,carex duriuscula,true
CPER_001,40_1_1,6,distichlis spicata,true
CPER_001,40_1_1,6,elymus smithii,true
CPER_001,40_1_1,6,sporobolus cryptandrus,true
CPER_001,40_1_1,6,festuca octoflora,true
CPER_001,40_1_3,4,bouteloua gracilis,true
CPER_001,40_1_3,4,distichlis spicata,true
CPER_001,40_1_3,4,elymus smithii,true
CPER_001,40_1_3,4,sporobolus cryptandrus,true
CPER_001,41_1_1,6,bouteloua gracilis,true
CPER_001,41_1_1,6,carex duriuscula,true
CPER_001,41_1_1,6,distichlis spicata,true
CPER_001,41_1_1,6,elymus smithii,true
CPER_001,41_1_1,6,sporobolus cryptandrus,true
CPER_001,41_1_1,6,festuca octoflora,true
CPER_001,41_1_4,8,artemisia frigida,true
CPER_001,41_1_4,8,bouteloua gracilis,true
CPER_001,41_1_4,8,distichlis spicata,true
CPER_001,41_1_4,8,elymus smithii,true
CPER_001,41_1_4,8,phemeranthus parviflorus,true
CPER_001,41_1_4,8,portulaca oleracea,true
CPER_001,41_1_4,8,sporobolus cryptandrus,true
CPER_001,41_1_4,8,festuca octoflora,true
CPER_001,31_1_1,5,elymus smithii,pred
CPER_001,31_1_1,5,distichlis spicata,pred
CPER_001,31_1_1,5,muhlenbergia richardsonis,pred
CPER_001,31_1_1,5,sporobolus airoides,pred
CPER_001,31_1_1,5,hesperostipa comata,pred
CPER_001,31_1_4,8,bouteloua gracilis,pred
CPER_001,31_1_4,8,muhlenbergia richardsonis,pred
CPER_001,31_1_4,8,muhlenbergia torreyi,pred
CPER_001,31_1_4,8,distichlis spicata,pred
CPER_001,31_1_4,8,bouteloua dactyloides,pred
CPER_001,31_1_4,8,munroa squarrosa,pred
CPER_001,31_1_4,8,elymus smithii,pred
CPER_001,31_1_4,8,sporobolus airoides,pred
CPER_001,32_1_2,8,elymus smithii,pred
CPER_001,32_1_2,8,opuntia polyacantha,pred
CPER_001,32_1_2,8,distichlis spicata,pred
CPER_001,32_1_2,8,muhlenbergia richardsonis,pred
CPER_001,32_1_2,8,munroa squarrosa,pred
CPER_001,32_1_2,8,bouteloua gracilis,pred
CPER_001,32_1_2,8,muhlenbergia torreyi,pred
CPER_001,32_1_2,8,sporobolus cryptandrus,pred
CPER_001,32_1_4,7,bouteloua dactyloides,pred
CPER_001,32_1_4,7,bouteloua gracilis,pred
CPER_001,32_1_4,7,distichlis spicata,pred
CPER_001,32_1_4,7,hesperostipa comata,pred
CPER_001,32_1_4,7,sporobolus airoides,pred
CPER_001,32_1_4,7,munroa squarrosa,pred
CPER_001,32_1_4,7,muhlenbergia richardsonis,pred
CPER_001,40_1_1,7,bouteloua gracilis,pred
CPER_001,40_1_1,7,hesperostipa comata,pred
CPER_001,40_1_1,7,muhlenbergia torreyi,pred
CPER_001,40_1_1,7,carex filifolia,pred
CPER_001,40_1_1,7,muhlenbergia richardsonis,pred
CPER_001,40_1_1,7,sporobolus airoides,pred
CPER_001,40_1_1,7,sporobolus cryptandrus,pred
CPER_001,40_1_3,5,muhlenbergia torreyi,pred
CPER_001,40_1_3,5,elymus smithii,pred
CPER_001,40_1_3,5,sporobolus airoides,pred
CPER_001,40_1_3,5,bouteloua gracilis,pred
CPER_001,40_1_3,5,bouteloua dactyloides,pred
CPER_001,41_1_1,5,bouteloua dactyloides,pred
CPER_001,41_1_1,5,distichlis spicata,pred
CPER_001,41_1_1,5,muhlenbergia richardsonis,pred
CPER_001,41_1_1,5,muhlenbergia torreyi,pred
CPER_001,41_1_1,5,sporobolus airoides,pred
CPER_001,41_1_4,8,bouteloua gracilis,pred
CPER_001,41_1_4,8,carex filifolia,pred
CPER_001,41_1_4,8,muhlenbergia richardsonis,pred
CPER_001,41_1_4,8,carex duriuscula,pred
CPER_001,41_1_4,8,distichlis spicata,pred
CPER_001,41_1_4,8,sporobolus airoides,pred
CPER_001,41_1_4,8,muhlenbergia torreyi,pred
CPER_001,41_1_4,8,munroa squarrosa,pred
CPER_009,31_1_1,11,artemisia frigida,true
CPER_009,31_1_1,11,bouteloua dactyloides,true
CPER_009,31_1_1,11,bouteloua gracilis,true
CPER_009,31_1_1,11,carex duriuscula,true
CPER_009,31_1_1,11,elymus elymoides,true
CPER_009,31_1_1,11,elymus smithii,true
CPER_009,31_1_1,11,pediomelum tenuiflorum,true
CPER_009,31_1_1,11,sphaeralcea coccinea,true
CPER_009,31_1_1,11,thelesperma filifolium,true
CPER_009,31_1_1,11,thelesperma megapotamicum,true
CPER_009,31_1_1,11,festuca octoflora,true
CPER_009,31_1_4,10,artemisia frigida,true
CPER_009,31_1_4,10,bouteloua gracilis,true
CPER_009,31_1_4,10,carex duriuscula,true
CPER_009,31_1_4,10,lepidium densiflorum,true
CPER_009,31_1_4,10,elymus smithii,true
CPER_009,31_1_4,10,plantago patagonica,true
CPER_009,31_1_4,10,sphaeralcea coccinea,true
CPER_009,31_1_4,10,thelesperma filifolium,true
CPER_009,31_1_4,10,tragopogon dubius,true
CPER_009,31_1_4,10,festuca octoflora,true
CPER_009,32_1_2,14,aristida purpurea,true
CPER_009,32_1_2,14,artemisia frigida,true
CPER_009,32_1_2,14,bouteloua dactyloides,true
CPER_009,32_1_2,14,bouteloua gracilis,true
CPER_009,32_1_2,14,carex duriuscula,true
CPER_009,32_1_2,14,echinocereus viridiflorus,true
CPER_009,32_1_2,14,elymus elymoides,true
CPER_009,32_1_2,14,hesperostipa comata,true
CPER_009,32_1_2,14,elymus smithii,true
CPER_009,32_1_2,14,pediomelum tenuiflorum,true
CPER_009,32_1_2,14,sphaeralcea coccinea,true
CPER_009,32_1_2,14,thelesperma filifolium,true
CPER_009,32_1_2,14,vicia americana,true
CPER_009,32_1_2,14,festuca octoflora,true
CPER_009,32_1_4,13,artemisia frigida,true
CPER_009,32_1_4,13,bouteloua dactyloides,true
CPER_009,32_1_4,13,bouteloua gracilis,true
CPER_009,32_1_4,13,carex duriuscula,true
CPER_009,32_1_4,13,cryptantha minima,true
CPER_009,32_1_4,13,gutierrezia sarothrae,true
CPER_009,32_1_4,13,mirabilis linearis,true
CPER_009,32_1_4,13,opuntia polyacantha,true
CPER_009,32_1_4,13,elymus smithii,true
CPER_009,32_1_4,13,pediomelum tenuiflorum,true
CPER_009,32_1_4,13,sphaeralcea coccinea,true
CPER_009,32_1_4,13,thelesperma filifolium,true
CPER_009,32_1_4,13,festuca octoflora,true
CPER_009,40_1_1,10,artemisia frigida,true
CPER_009,40_1_1,10,bouteloua dactyloides,true
CPER_009,40_1_1,10,bouteloua gracilis,true
CPER_009,40_1_1,10,carex duriuscula,true
CPER_009,40_1_1,10,opuntia polyacantha,true
CPER_009,40_1_1,10,elymus smithii,true
CPER_009,40_1_1,10,pediomelum tenuiflorum,true
CPER_009,40_1_1,10,sphaeralcea coccinea,true
CPER_009,40_1_1,10,thelesperma filifolium,true
CPER_009,40_1_1,10,festuca octoflora,true
CPER_009,40_1_3,13,artemisia frigida,true
CPER_009,40_1_3,13,bouteloua gracilis,true
CPER_009,40_1_3,13,carex duriuscula,true
CPER_009,40_1_3,13,cryptantha minima,true
CPER_009,40_1_3,13,leucocrinum montanum,true
CPER_009,40_1_3,13,machaeranthera tanacetifolia,true
CPER_009,40_1_3,13,opuntia polyacantha,true
CPER_009,40_1_3,13,elymus smithii,true
CPER_009,40_1_3,13,picradeniopsis oppositifolia,true
CPER_009,40_1_3,13,plantago patagonica,true
CPER_009,40_1_3,13,sphaeralcea coccinea,true
CPER_009,40_1_3,13,thelesperma filifolium,true
CPER_009,40_1_3,13,festuca octoflora,true
CPER_009,41_1_1,13,artemisia frigida,true
CPER_009,41_1_1,13,bouteloua dactyloides,true
CPER_009,41_1_1,13,bouteloua gracilis,true
CPER_009,41_1_1,13,carex duriuscula,true
CPER_009,41_1_1,13,heterotheca villosa,true
CPER_009,41_1_1,13,lepidium densiflorum,true
CPER_009,41_1_1,13,lomatium nuttallii,true
CPER_009,41_1_1,13,opuntia polyacantha,true
CPER_009,41_1_1,13,plantago patagonica,true
CPER_009,41_1_1,13,sphaeralcea coccinea,true
CPER_009,41_1_1,13,thelesperma filifolium,true
CPER_009,41_1_1,13,tragopogon dubius,true
CPER_009,41_1_1,13,festuca octoflora,true
CPER_009,41_1_4,10,aristida purpurea,true
CPER_009,41_1_4,10,artemisia frigida,true
CPER_009,41_1_4,10,bouteloua gracilis,true
CPER_009,41_1_4,10,cryptantha minima,true
CPER_009,41_1_4,10,elymus smithii,true
CPER_009,41_1_4,10,plantago patagonica,true
CPER_009,41_1_4,10,sphaeralcea coccinea,true
CPER_009,41_1_4,10,sporobolus cryptandrus,true
CPER_009,41_1_4,10,thelesperma filifolium,true
CPER_009,41_1_4,10,festuca octoflora,true
CPER_009,31_1_1,4,carex filifolia,pred
CPER_009,31_1_1,4,phemeranthus parviflorus,pred
CPER_009,31_1_1,4,munroa squarrosa,pred
CPER_009,31_1_1,4,sporobolus cryptandrus,pred
CPER_009,31_1_4,6,bouteloua dactyloides,pred
CPER_009,31_1_4,6,bouteloua gracilis,pred
CPER_009,31_1_4,6,muhlenbergia torreyi,pred
CPER_009,31_1_4,6,sporobolus cryptandrus,pred
CPER_009,31_1_4,6,muhlenbergia richardsonis,pred
CPER_009,31_1_4,6,munroa squarrosa,pred
CPER_009,32_1_2,5,bouteloua gracilis,pred
CPER_009,32_1_2,5,artemisia frigida,pred
CPER_009,32_1_2,5,elymus smithii,pred
CPER_009,32_1_2,5,sporobolus cryptandrus,pred
CPER_009,32_1_2,5,hesperostipa comata,pred
CPER_009,32_1_4,6,hesperostipa comata,pred
CPER_009,32_1_4,6,muhlenbergia torreyi,pred
CPER_009,32_1_4,6,munroa squarrosa,pred
CPER_009,32_1_4,6,bouteloua gracilis,pred
CPER_009,32_1_4,6,carex duriuscula,pred
CPER_009,32_1_4,6,sporobolus cryptandrus,pred
CPER_009,40_1_1,10,muhlenbergia minutissima,pred
CPER_009,40_1_1,10,muhlenbergia richardsonis,pred
CPER_009,40_1_1,10,sporobolus cryptandrus,pred
CPER_009,40_1_1,10,ambrosia tomentosa,pred
CPER_009,40_1_1,10,lomatium orientale,pred
CPER_009,40_1_1,10,mannia gracilis,pred
CPER_009,40_1_1,10,phemeranthus parviflorus,pred
CPER_009,40_1_1,10,bouteloua gracilis,pred
CPER_009,40_1_1,10,carex duriuscula,pred
CPER_009,40_1_1,10,carex filifolia,pred
CPER_009,40_1_3,8,artemisia campestris,pred
CPER_009,40_1_3,8,thelesperma filifolium,pred
CPER_009,40_1_3,8,thelesperma megapotamicum,pred
CPER_009,40_1_3,8,thelesperma,pred
CPER_009,40_1_3,8,muhlenbergia torreyi,pred
CPER_009,40_1_3,8,bouteloua gracilis,pred
CPER_009,40_1_3,8,munroa squarrosa,pred
CPER_009,40_1_3,8,hymenopappus filifolius,pred
CPER_009,41_1_1,7,bouteloua dactyloides,pred
CPER_009,41_1_1,7,bouteloua gracilis,pred
CPER_009,41_1_1,7,muhlenbergia torreyi,pred
CPER_009,41_1_1,7,munroa squarrosa,pred
CPER_009,41_1_1,7,muhlenbergia minutissima,pred
CPER_009,41_1_1,7,muhlenbergia richardsonis,pred
CPER_009,41_1_1,7,sporobolus cryptandrus,pred
CPER_009,41_1_4,8,lygodesmia juncea,pred
CPER_009,41_1_4,8,muhlenbergia richardsonis,pred
CPER_009,41_1_4,8,muhlenbergia torreyi,pred
CPER_009,41_1_4,8,elymus smithii,pred
CPER_009,41_1_4,8,bouteloua gracilis,pred
CPER_009,41_1_4,8,distichlis spicata,pred
CPER_009,41_1_4,8,thelesperma megapotamicum,pred
CPER_009,41_1_4,8,artemisia frigida,pred
CPER_001,31_1_1,9,atriplex canescens,true
CPER_001,31_1_1,9,bouteloua gracilis,true
CPER_001,31_1_1,9,carex duriuscula,true
CPER_001,31_1_1,9,elymus elymoides,true
CPER_001,31_1_1,9,elymus smithii,true
CPER_001,31_1_1,9,plantago patagonica,true
CPER_001,31_1_1,9,sphaeralcea coccinea,true
CPER_001,31_1_1,9,sporobolus cryptandrus,true
CPER_001,31_1_1,9,festuca octoflora,true
CPER_001,31_1_4,5,bouteloua gracilis,true
CPER_001,31_1_4,5,carex duriuscula,true
CPER_001,31_1_4,5,elymus smithii,true
CPER_001,31_1_4,5,sporobolus cryptandrus,true
CPER_001,31_1_4,5,festuca octoflora,true
CPER_001,32_1_2,10,artemisia frigida,true
CPER_001,32_1_2,10,bouteloua gracilis,true
CPER_001,32_1_2,10,distichlis spicata,true
CPER_001,32_1_2,10,lepidium densiflorum,true
CPER_001,32_1_2,10,opuntia polyacantha,true
CPER_001,32_1_2,10,elymus smithii,true
CPER_001,32_1_2,10,phemeranthus parviflorus,true
CPER_001,32_1_2,10,plantago patagonica,true
CPER_001,32_1_2,10,portulaca oleracea,true
CPER_001,32_1_2,10,festuca octoflora,true
CPER_001,32_1_4,5,bouteloua gracilis,true
CPER_001,32_1_4,5,distichlis spicata,true
CPER_001,32_1_4,5,elymus smithii,true
CPER_001,32_1_4,5,sporobolus cryptandrus,true
CPER_001,32_1_4,5,festuca octoflora,true
CPER_001,40_1_1,6,bouteloua gracilis,true
CPER_001,40_1_1,6,carex duriuscula,true
CPER_001,40_1_1,6,distichlis spicata,true
CPER_001,40_1_1,6,elymus smithii,true
CPER_001,40_1_1,6,sporobolus cryptandrus,true
CPER_001,40_1_1,6,festuca octoflora,true
CPER_001,40_1_3,4,bouteloua gracilis,true
CPER_001,40_1_3,4,distichlis spicata,true
CPER_001,40_1_3,4,elymus smithii,true
CPER_001,40_1_3,4,sporobolus cryptandrus,true
CPER_001,41_1_1,6,bouteloua gracilis,true
CPER_001,41_1_1,6,carex duriuscula,true
CPER_001,41_1_1,6,distichlis spicata,true
CPER_001,41_1_1,6,elymus smithii,true
CPER_001,41_1_1,6,sporobolus cryptandrus,true
CPER_001,41_1_1,6,festuca octoflora,true
CPER_001,41_1_4,8,artemisia frigida,true
CPER_001,41_1_4,8,bouteloua gracilis,true
CPER_001,41_1_4,8,distichlis spicata,true
CPER_001,41_1_4,8,elymus smithii,true
CPER_001,41_1_4,8,phemeranthus parviflorus,true
CPER_001,41_1_4,8,portulaca oleracea,true
CPER_001,41_1_4,8,sporobolus cryptandrus,true
CPER_001,41_1_4,8,festuca octoflora,true
CPER_001,31_1_1,11,bouteloua gracilis,pred
CPER_001,31_1_1,11,hesperostipa comata,pred
CPER_001,31_1_1,11,muhlenbergia torreyi,pred
CPER_001,31_1_1,11,elymus smithii,pred
CPER_001,31_1_1,11,carex filifolia,pred
CPER_001,31_1_1,11,muhlenbergia richardsonis,pred
CPER_001,31_1_1,11,munroa squarrosa,pred
CPER_001,31_1_1,11,distichlis spicata,pred
CPER_001,31_1_1,11,sporobolus airoides,pred
CPER_001,31_1_1,11,atriplex canescens,pred
CPER_001,31_1_1,11,artemisia filifolia,pred
CPER_001,31_1_4,9,bouteloua dactyloides,pred
CPER_001,31_1_4,9,bouteloua gracilis,pred
CPER_001,31_1_4,9,hesperostipa comata,pred
CPER_001,31_1_4,9,muhlenbergia torreyi,pred
CPER_001,31_1_4,9,carex filifolia,pred
CPER_001,31_1_4,9,muhlenbergia richardsonis,pred
CPER_001,31_1_4,9,distichlis spicata,pred
CPER_001,31_1_4,9,sporobolus airoides,pred
CPER_001,31_1_4,9,carex duriuscula,pred
CPER_001,32_1_2,11,elymus smithii,pred
CPER_001,32_1_2,11,opuntia polyacantha,pred
CPER_001,32_1_2,11,distichlis spicata,pred
CPER_001,32_1_2,11,muhlenbergia richardsonis,pred
CPER_001,32_1_2,11,munroa squarrosa,pred
CPER_001,32_1_2,11,bouteloua gracilis,pred
CPER_001,32_1_2,11,sporobolus cryptandrus,pred
CPER_001,32_1_2,11,cirsium canescens,pred
CPER_001,32_1_2,11,muhlenbergia torreyi,pred
CPER_001,32_1_2,11,sporobolus airoides,pred
CPER_001,32_1_2,11,hesperostipa comata,pred
CPER_001,32_1_4,10,bouteloua dactyloides,pred
CPER_001,32_1_4,10,lepidium appelianum,pred
CPER_001,32_1_4,10,distichlis spicata,pred
CPER_001,32_1_4,10,munroa squarrosa,pred
CPER_001,32_1_4,10,hesperostipa comata,pred
CPER_001,32_1_4,10,muhlenbergia richardsonis,pred
CPER_001,32_1_4,10,muhlenbergia torreyi,pred
CPER_001,32_1_4,10,bouteloua gracilis,pred
CPER_001,32_1_4,10,elymus smithii,pred
CPER_001,32_1_4,10,sporobolus airoides,pred
CPER_001,40_1_1,10,bouteloua gracilis,pred
CPER_001,40_1_1,10,hesperostipa comata,pred
CPER_001,40_1_1,10,muhlenbergia richardsonis,pred
CPER_001,40_1_1,10,carex duriuscula,pred
CPER_001,40_1_1,10,carex filifolia,pred
CPER_001,40_1_1,10,muhlenbergia torreyi,pred
CPER_001,40_1_1,10,bouteloua dactyloides,pred
CPER_001,40_1_1,10,distichlis spicata,pred
CPER_001,40_1_1,10,sporobolus airoides,pred
CPER_001,40_1_1,10,elymus smithii,pred
CPER_001,40_1_3,8,elymus smithii,pred
CPER_001,40_1_3,8,sporobolus airoides,pred
CPER_001,40_1_3,8,bouteloua gracilis,pred
CPER_001,40_1_3,8,hesperostipa comata,pred
CPER_001,40_1_3,8,muhlenbergia torreyi,pred
CPER_001,40_1_3,8,bouteloua dactyloides,pred
CPER_001,40_1_3,8,munroa squarrosa,pred
CPER_001,40_1_3,8,distichlis spicata,pred
CPER_001,41_1_1,12,distichlis spicata,pred
CPER_001,41_1_1,12,hesperostipa comata,pred
CPER_001,41_1_1,12,lygodesmia juncea,pred
CPER_001,41_1_1,12,bouteloua dactyloides,pred
CPER_001,41_1_1,12,bouteloua gracilis,pred
CPER_001,41_1_1,12,elymus smithii,pred
CPER_001,41_1_1,12,sporobolus airoides,pred
CPER_001,41_1_1,12,carex duriuscula,pred
CPER_001,41_1_1,12,carex filifolia,pred
CPER_001,41_1_1,12,muhlenbergia richardsonis,pred
CPER_001,41_1_1,12,muhlenbergia torreyi,pred
CPER_001,41_1_1,12,munroa squarrosa,pred
CPER_001,41_1_4,8,bouteloua dactyloides,pred
CPER_001,41_1_4,8,bouteloua gracilis,pred
CPER_001,41_1_4,8,carex duriuscula,pred
CPER_001,41_1_4,8,carex filifolia,pred
CPER_001,41_1_4,8,muhlenbergia torreyi,pred
CPER_001,41_1_4,8,munroa squarrosa,pred
CPER_001,41_1_4,8,muhlenbergia richardsonis,pred
CPER_001,41_1_4,8,sporobolus airoides,pred
CPER_001,31_1_1,9,atriplex canescens,true
CPER_001,31_1_1,9,bouteloua gracilis,true
CPER_001,31_1_1,9,carex duriuscula,true
CPER_001,31_1_1,9,elymus elymoides,true
CPER_001,31_1_1,9,elymus smithii,true
CPER_001,31_1_1,9,plantago patagonica,true
CPER_001,31_1_1,9,sphaeralcea coccinea,true
CPER_001,31_1_1,9,sporobolus cryptandrus,true
CPER_001,31_1_1,9,festuca octoflora,true
CPER_001,31_1_4,5,bouteloua gracilis,true
CPER_001,31_1_4,5,carex duriuscula,true
CPER_001,31_1_4,5,elymus smithii,true
CPER_001,31_1_4,5,sporobolus cryptandrus,true
CPER_001,31_1_4,5,festuca octoflora,true
CPER_001,32_1_2,10,artemisia frigida,true
CPER_001,32_1_2,10,bouteloua gracilis,true
CPER_001,32_1_2,10,distichlis spicata,true
CPER_001,32_1_2,10,lepidium densiflorum,true
CPER_001,32_1_2,10,opuntia polyacantha,true
CPER_001,32_1_2,10,elymus smithii,true
CPER_001,32_1_2,10,phemeranthus parviflorus,true
CPER_001,32_1_2,10,plantago patagonica,true
CPER_001,32_1_2,10,portulaca oleracea,true
CPER_001,32_1_2,10,festuca octoflora,true
CPER_001,32_1_4,5,bouteloua gracilis,true
CPER_001,32_1_4,5,distichlis spicata,true
CPER_001,32_1_4,5,elymus smithii,true
CPER_001,32_1_4,5,sporobolus cryptandrus,true
CPER_001,32_1_4,5,festuca octoflora,true
CPER_001,40_1_1,6,bouteloua gracilis,true
CPER_001,40_1_1,6,carex duriuscula,true
CPER_001,40_1_1,6,distichlis spicata,true
CPER_001,40_1_1,6,elymus smithii,true
CPER_001,40_1_1,6,sporobolus cryptandrus,true
CPER_001,40_1_1,6,festuca octoflora,true
CPER_001,40_1_3,4,bouteloua gracilis,true
CPER_001,40_1_3,4,distichlis spicata,true
CPER_001,40_1_3,4,elymus smithii,true
CPER_001,40_1_3,4,sporobolus cryptandrus,true
CPER_001,41_1_1,6,bouteloua gracilis,true
CPER_001,41_1_1,6,carex duriuscula,true
CPER_001,41_1_1,6,distichlis spicata,true
CPER_001,41_1_1,6,elymus smithii,true
CPER_001,41_1_1,6,sporobolus cryptandrus,true
CPER_001,41_1_1,6,festuca octoflora,true
CPER_001,41_1_4,8,artemisia frigida,true
CPER_001,41_1_4,8,bouteloua gracilis,true
CPER_001,41_1_4,8,distichlis spicata,true
CPER_001,41_1_4,8,elymus smithii,true
CPER_001,41_1_4,8,phemeranthus parviflorus,true
CPER_001,41_1_4,8,portulaca oleracea,true
CPER_001,41_1_4,8,sporobolus cryptandrus,true
CPER_001,41_1_4,8,festuca octoflora,true
CPER_001,31_1_1,13,muhlenbergia richardsonis,pred
CPER_001,31_1_1,13,elymus smithii,pred
CPER_001,31_1_1,13,bouteloua gracilis,pred
CPER_001,31_1_1,13,muhlenbergia torreyi,pred
CPER_001,31_1_1,13,hesperostipa comata,pred
CPER_001,31_1_1,13,distichlis spicata,pred
CPER_001,31_1_1,13,bouteloua dactyloides,pred
CPER_001,31_1_1,13,munroa squarrosa,pred
CPER_001,31_1_1,13,sporobolus airoides,pred
CPER_001,31_1_1,13,oenothera canescens,pred
CPER_001,31_1_1,13,atriplex canescens,pred
CPER_001,31_1_1,13,phyla cuneifolia,pred
CPER_001,31_1_1,13,agropyron cristatum,pred
CPER_001,31_1_4,13,bouteloua gracilis,pred
CPER_001,31_1_4,13,carex duriuscula,pred
CPER_001,31_1_4,13,carex filifolia,pred
CPER_001,31_1_4,13,hesperostipa comata,pred
CPER_001,31_1_4,13,bouteloua dactyloides,pred
CPER_001,31_1_4,13,distichlis spicata,pred
CPER_001,31_1_4,13,muhlenbergia torreyi,pred
CPER_001,31_1_4,13,muhlenbergia richardsonis,pred
CPER_001,31_1_4,13,elymus smithii,pred
CPER_001,31_1_4,13,sporobolus airoides,pred
CPER_001,31_1_4,13,carex,pred
CPER_001,31_1_4,13,lygodesmia juncea,pred
CPER_001,31_1_4,13,triticum,pred
CPER_001,32_1_2,15,distichlis spicata,pred
CPER_001,32_1_2,15,elymus smithii,pred
CPER_001,32_1_2,15,pelecyphora vivipara,pred
CPER_001,32_1_2,15,muhlenbergia torreyi,pred
CPER_001,32_1_2,15,muhlenbergia richardsonis,pred
CPER_001,32_1_2,15,munroa squarrosa,pred
CPER_001,32_1_2,15,sporobolus airoides,pred
CPER_001,32_1_2,15,opuntia polyacantha,pred
CPER_001,32_1_2,15,sporobolus cryptandrus,pred
CPER_001,32_1_2,15,bouteloua dactyloides,pred
CPER_001,32_1_2,15,bouteloua gracilis,pred
CPER_001,32_1_2,15,carex duriuscula,pred
CPER_001,32_1_2,15,carex filifolia,pred
CPER_001,32_1_2,15,agropyron cristatum,pred
CPER_001,32_1_2,15,hesperostipa comata,pred
CPER_001,32_1_4,9,bouteloua dactyloides,pred
CPER_001,32_1_4,9,distichlis spicata,pred
CPER_001,32_1_4,9,elymus smithii,pred
CPER_001,32_1_4,9,triticum,pred
CPER_001,32_1_4,9,bouteloua gracilis,pred
CPER_001,32_1_4,9,muhlenbergia torreyi,pred
CPER_001,32_1_4,9,sporobolus airoides,pred
CPER_001,32_1_4,9,hesperostipa comata,pred
CPER_001,32_1_4,9,carex duriuscula,pred
CPER_001,40_1_1,12,hesperostipa comata,pred
CPER_001,40_1_1,12,sporobolus airoides,pred
CPER_001,40_1_1,12,carex filifolia,pred
CPER_001,40_1_1,12,distichlis spicata,pred
