"genus","species","scientific_name","common_name"
"Pimpinella","saxifraga","Pimpinella saxifraga"," Solid-Stem Burnet-Saxifrage"
"Pimpinella","saxifraga","Pimpinella saxifraga"," ssp. saxifraga"
"Pinus","echinata","Pinus echinata"," Short-Leaf Pine"
"Pinus","pungens","Pinus pungens"," Table Mountain Pine"
"Pinus","rigida","Pinus rigida"," Pitch Pine"
"Pinus","strobus","Pinus strobus"," Eastern White Pine"
"Pinus","virginiana","Pinus virginiana"," Virginia Pine"
"Piptochaetium","avenaceum","Piptochaetium avenaceum"," Black-Seed Spear Grass"
"Plantago","aristata","Plantago aristata"," Large-Bract Plantain"
"Plantago","lanceolata","Plantago lanceolata"," English Plantain"
"Plantago","major","Plantago major"," Great Plantain"
"Plantago","rugelii","Plantago rugelii"," Black-Seed Plantain"
"Plantago","virginica","Plantago virginica"," Pale-Seed Plantain"
"Platanthera","clavellata","Platanthera clavellata"," Green Woodland Orchid"
"Platanthera","grandiflora","Platanthera grandiflora"," Greater Purple Fringed Orchid"
"Platanthera","lacera","Platanthera lacera"," Green Fringed Orchid"
"Platanthera","orbiculata","Platanthera orbiculata"," Lesser Round-Leaf Orchid"
"Platanthera","psycodes","Platanthera psycodes"," Lesser Purple Fringed Orchid"
"Platanus","occidentalis","Platanus occidentalis"," American Sycamore"
"Poa","alsodes","Poa alsodes"," Grove Blue Grass"
"Poa","annua","Poa annua"," Annual Blue Grass"
"Poa","autumnalis","Poa autumnalis"," Autumn Blue Grass"
"Poa","compressa","Poa compressa"," Flat-Stem Blue Grass"
"Poa","cuspidata","Poa cuspidata"," Early Blue Grass"
"Poa","paludigena","Poa paludigena"," Bog Blue Grass"
"Poa","palustris","Poa palustris"," Fowl Blue Grass"
"Poa","pratensis","Poa pratensis"," Kentucky Blue Grass"
"Poa","pratensis","Poa pratensis"," ssp. pratensis"
"Poa","sylvestris","Poa sylvestris"," Woodland Blue Grass"
"Poa","trivialis","Poa trivialis"," Rough-Stalk Blue Grass"
"Podophyllum","peltatum","Podophyllum peltatum"," May-Apple"
"Polemonium","reptans","Polemonium reptans"," Greek-Valerian"
"Polemonium","reptans","Polemonium reptans"," var. reptans"
"Polygala","curtissii","Polygala curtissii"," Curtiss' Milkwort"
"Polygala","polygama","Polygala polygama"," Racemed Milkwort"
"Polygala","sanguinea","Polygala sanguinea"," Purple Milkwort"
"Polygala","verticillata","Polygala verticillata"," Whorled Milkwort"
"Polygonatum","biflorum","Polygonatum biflorum"," King Solomon's-Seal"
"Polygonatum","biflorum","Polygonatum biflorum"," var. biflorum"
"Polygonatum","pubescens","Polygonatum pubescens"," Hairy Solomon's-Seal"
"Polygonum","aviculare","Polygonum aviculare"," Yard Knotweed"
"Polygonum","aviculare","Polygonum aviculare"," ssp. depressum"
"Polygonum","erectum","Polygonum erectum"," Erect Knotweed"
"Polygonum","tenue","Polygonum tenue"," Pleat-Leaf Knotweed"
"Polymnia","canadensis","Polymnia canadensis"," White-Flower Leafcup"
"Polypodium","virginianum","Polypodium virginianum"," Rock Polypody"
"Polypremum","procumbens","Polypremum procumbens"," Juniper-Leaf"
"Polystichum","acrostichoides","Polystichum acrostichoides"," Christmas Fern"
"Populus","alba","Populus alba"," White Poplar"
"Populus","deltoides","Populus deltoides"," Eastern Cottonwood"
"Populus","deltoides","Populus deltoides"," ssp. deltoides"
"Populus","grandidentata","Populus grandidentata"," Big-Tooth Aspen"
"Populus","tremuloides","Populus tremuloides"," Quaking Aspen"
"Portulaca","oleracea","Portulaca oleracea"," Little-Hogweed"
"Potamogeton","crispus","Potamogeton crispus"," Curly Pondweed"
"Potamogeton","diversifolius","Potamogeton diversifolius"," Waterthread"
"Potamogeton","epihydrus","Potamogeton epihydrus"," Ribbon-Leaf Pondweed"
"Potamogeton","foliosus","Potamogeton foliosus"," Leafy Pondweed"
"Potamogeton","illinoensis","Potamogeton illinoensis"," Illinois Pondweed"
"Potamogeton","nodosus","Potamogeton nodosus"," Long-Leaf Pondweed"
"Potamogeton","pulcher","Potamogeton pulcher"," Spotted Pondweed"
"Potamogeton","pusillus","Potamogeton pusillus"," Small Pondweed"
"Potamogeton","zosteriformis","Potamogeton zosteriformis"," Flat-Stem Pondweed"
"Potentilla","argentea","Potentilla argentea"," Silver-Leaf Cinquefoil"
"Potentilla","argentea","Potentilla argentea"," var. argentea"
"Potentilla","canadensis","Potentilla canadensis"," Dwarf Cinquefoil"
"Potentilla","indica","Potentilla indica"," Indian-Strawberry"
"Potentilla","intermedia","Potentilla intermedia"," Downy Cinquefoil"
"Potentilla","norvegica","Potentilla norvegica"," Norwegian Cinquefoil"
"Potentilla","recta","Potentilla recta"," Sulphur Cinquefoil"
"Potentilla","simplex","Potentilla simplex"," Oldfield Cinquefoil"
"Proserpinaca","palustris","Proserpinaca palustris"," Marsh Mermaidweed"
"Prunella","laciniata","Prunella laciniata"," Cut-Leaf Selfheal"
"Prunella","vulgaris","Prunella vulgaris"," Common Selfheal"
"Prunella","vulgaris","Prunella vulgaris"," ssp. lanceolata"
"Prunus","americana","Prunus americana"," American Plum"
"Prunus","angustifolia","Prunus angustifolia"," Chickasaw Plum"
"Prunus","avium","Prunus avium"," Sweet Cherry"
"Prunus","mahaleb","Prunus mahaleb"," Perfumed Cherry"
"Prunus","pensylvanica","Prunus pensylvanica"," Fire Cherry"
"Prunus","pensylvanica","Prunus pensylvanica"," var. pensylvanica"
"Prunus","persica","Prunus persica"," Peach"
"Prunus","serotina","Prunus serotina"," Black Cherry"
"Prunus","serotina","Prunus serotina"," var. serotina"
"Prunus","virginiana","Prunus virginiana"," Choke Cherry"
"Prunus","virginiana","Prunus virginiana"," var. virginiana"
"Pseudognaphalium","obtusifolium","Pseudognaphalium obtusifolium"," Blunt-Leaf Rabbit-Tobacco"
"Pseudognaphalium","obtusifolium","Pseudognaphalium obtusifolium"," ssp. obtusifolium"
"Pseudognaphalium","obtusifolium","Pseudognaphalium obtusifolium"," ssp. praecox"
"Ptelea","trifoliata","Ptelea trifoliata"," Common Hoptree"
"Ptelea","trifoliata","Ptelea trifoliata"," ssp. trifoliata"
"Ptelea","trifoliata","Ptelea trifoliata"," ssp. trifoliata var. trifoliata"
"Pteridium","aquilinum","Pteridium aquilinum"," Northern Bracken Fern"
"Pueraria","montana","Pueraria montana"," Kudzu"
"Pueraria","montana","Pueraria montana"," var. lobata"
"Pycnanthemum","incanum","Pycnanthemum incanum"," Hoary Mountain-Mint"
"Pycnanthemum","incanum","Pycnanthemum incanum"," var. incanum"
"Pycnanthemum","muticum","Pycnanthemum muticum"," Clustered Mountain-Mint"
"Pycnanthemum","tenuifolium","Pycnanthemum tenuifolium"," Narrow-Leaf Mountain-Mint"
"Pycnanthemum","virginianum","Pycnanthemum virginianum"," Virginia Mountain-Mint"
"Pyrola","americana","Pyrola americana"," American Wintergreen"
"Pyrola","elliptica","Pyrola elliptica"," Shinleaf"
"Pyrus","communis","Pyrus communis"," Common Pear"
"Quercus","alba","Quercus alba"," Northern White Oak"
"Quercus","bicolor","Quercus bicolor"," Swamp White Oak"
"Quercus","coccinea","Quercus coccinea"," Scarlet Oak"
"Quercus","falcata","Quercus falcata"," Southern Red Oak"
"Quercus","ilicifolia","Quercus ilicifolia"," Bear Oak"
"Quercus","imbricaria","Quercus imbricaria"," Shingle Oak"
"Quercus","macrocarpa","Quercus macrocarpa"," Burr Oak"
"Quercus","macrocarpa","Quercus macrocarpa"," var. macrocarpa"
"Quercus","marilandica","Quercus marilandica"," Blackjack Oak"
"Quercus","montana","Quercus montana"," Chestnut Oak"
"Quercus","muehlenbergii","Quercus muehlenbergii"," Chinkapin Oak"
"Quercus","palustris","Quercus palustris"," Pin Oak"
"Quercus","prinoides","Quercus prinoides"," Dwarf Chinkapin Oak"
"Quercus","rubra","Quercus rubra"," Northern Red Oak"
"Quercus","stellata","Quercus stellata"," Post Oak"
"Quercus","velutina","Quercus velutina"," Black Oak"
"Ranunculus","abortivus","Ranunculus abortivus"," Kidney-Leaf Buttercup"
"Ranunculus","acris","Ranunculus acris"," Tall Buttercup"
"Ranunculus","acris","Ranunculus acris"," var. acris"
"Ranunculus","allegheniensis","Ranunculus allegheniensis"," Allegheny Mountain Buttercup"
"Ranunculus","bulbosus","Ranunculus bulbosus"," St. Anthony's-Turnip"
"Ranunculus","fascicularis","Ranunculus fascicularis"," Early Buttercup"
"Ranunculus","hispidus","Ranunculus hispidus"," Bristly Buttercup"
"Ranunculus","hispidus","Ranunculus hispidus"," var. hispidus"
"Ranunculus","hispidus","Ranunculus hispidus"," var. nitidus"
"Ranunculus","micranthus","Ranunculus micranthus"," Rock Buttercup"
"Ranunculus","pusillus","Ranunculus pusillus"," Low Spearwort"
"Ranunculus","recurvatus","Ranunculus recurvatus"," Blisterwort"
"Ranunculus","recurvatus","Ranunculus recurvatus"," var. recurvatus"
"Ranunculus","repens","Ranunculus repens"," Creeping Buttercup"
"Ranunculus","sardous","Ranunculus sardous"," Hairy Buttercup"
"Ranunculus","sceleratus","Ranunculus sceleratus"," Cursed Buttercup"
"Ranunculus","sceleratus","Ranunculus sceleratus"," var. sceleratus"
"Reynoutria","japonica","Reynoutria japonica"," Japanese-Knotweed"
"Rhamnus","davurica","Rhamnus davurica"," Dahurian Buckthorn"
"Rhamnus","davurica","Rhamnus davurica"," ssp. nipponica"
"Rhamnus","lanceolata","Rhamnus lanceolata"," Lance-Leaf Buckthorn"
"Rhamnus","lanceolata","Rhamnus lanceolata"," ssp. lanceolata"
"Rhexia","virginica","Rhexia virginica"," Handsome-Harry"
"Rhododendron","calendulaceum","Rhododendron calendulaceum"," Flame Azalea"
"Rhododendron","maximum","Rhododendron maximum"," Great-Laurel"
"Rhododendron","periclymenoides","Rhododendron periclymenoides"," Pink Azalea"
"Rhododendron","prinophyllum","Rhododendron prinophyllum"," Early Azalea"
"Rhododendron","viscosum","Rhododendron viscosum"," Clammy Azalea"
"Rhodotypos","scandens","Rhodotypos scandens"," Jetbead"
"Rhus","aromatica","Rhus aromatica"," Fragrant Sumac"
"Rhus","aromatica","Rhus aromatica"," var. aromatica"
"Rhus","copallinum","Rhus copallinum"," Winged Sumac"
"Rhus","glabra","Rhus glabra"," Smooth Sumac"
"Rhus","typhina","Rhus typhina"," Stag-Horn Sumac"
"Rhynchospora","capitellata","Rhynchospora capitellata"," Brownish Beak Sedge"
"Rhynchospora","globularis","Rhynchospora globularis"," Globe Beak Sedge"
"Ribes","americanum","Ribes americanum"," Wild Black Currant"
"Ribes","missouriense","Ribes missouriense"," Missouri Gooseberry"
"Ribes","rotundifolium","Ribes rotundifolium"," Appalachian Gooseberry"
"Robinia","hispida","Robinia hispida"," Bristly Locust"
"Robinia","hispida","Robinia hispida"," var. hispida"
"Robinia","pseudoacacia","Robinia pseudoacacia"," Black Locust"
"Rorippa","palustris","Rorippa palustris"," Bog Yellowcress"
"Rorippa","palustris","Rorippa palustris"," ssp. palustris"
"Rorippa","sylvestris","Rorippa sylvestris"," Creeping Yellowcress"
"Rosa","canina","Rosa canina"," Dog Rose"
"Rosa","carolina","Rosa carolina"," Carolina Rose"
"Rosa","carolina","Rosa carolina"," ssp. carolina"
"Rosa","carolina","Rosa carolina"," ssp. subserrulata"
"Rosa","luciae","Rosa luciae"," Memorial Rose"
"Rosa","multiflora","Rosa multiflora"," Rambler Rose"
"Rosa","palustris","Rosa palustris"," Swamp Rose"
"Rosa","rubiginosa","Rosa rubiginosa"," Sweetbrier"
"Rosa","setigera","Rosa setigera"," Climbing Rose"
"Rosa","virginiana","Rosa virginiana"," Virginia Rose"
"Rosa","virginiana","Rosa virginiana"," var. virginiana"
"Rotala","ramosior","Rotala ramosior"," Lowland Toothcup"
"Rubus","allegheniensis","Rubus allegheniensis"," Allegheny Blackberry"
"Rubus","allegheniensis","Rubus allegheniensis"," var. allegheniensis"
"Rubus","argutus","Rubus argutus"," Saw-Tooth Blackberry"
"Rubus","flagellaris","Rubus flagellaris"," Whiplash Dewberry"
"Rubus","hispidus","Rubus hispidus"," Bristly Dewberry"
"Rubus","occidentalis","Rubus occidentalis"," Black Raspberry"
"Rubus","odoratus","Rubus odoratus"," Purple-Flowering Raspberry"
"Rubus","odoratus","Rubus odoratus"," var. odoratus"
"Rubus","phoenicolasius","Rubus phoenicolasius"," Wine Raspberry"
"Rudbeckia","fulgida","Rudbeckia fulgida"," Orange Coneflower"
"Rudbeckia","hirta","Rudbeckia hirta"," Black-Eyed-Susan"
"Rudbeckia","hirta","Rudbeckia hirta"," var. hirta"
"Rudbeckia","laciniata","Rudbeckia laciniata"," Green-Head Coneflower"
"Rudbeckia","laciniata","Rudbeckia laciniata"," var. laciniata"
"Rudbeckia","triloba","Rudbeckia triloba"," Brown-Eyed-Susan"
"Rudbeckia","triloba","Rudbeckia triloba"," var. triloba"
"Ruellia","caroliniensis","Ruellia caroliniensis"," Carolina Wild Petunia"
"Ruellia","caroliniensis","Ruellia caroliniensis"," ssp. caroliniensis"
"Ruellia","caroliniensis","Ruellia caroliniensis"," ssp. caroliniensis var. caroliniensis"
"Ruellia","humilis","Ruellia humilis"," Fringe-Leaf Wild Petunia"
"Ruellia","purshiana","Ruellia purshiana"," Pursh's Wild Petunia"
"Ruellia","strepens","Ruellia strepens"," Limestone Wild Petunia"
"Rumex","acetosella","Rumex acetosella"," Common Sheep Sorrel"
"Rumex","altissimus","Rumex altissimus"," Pale Dock"
"Rumex","conglomeratus","Rumex conglomeratus"," Sharp Dock"
"Rumex","crispus","Rumex crispus"," Curly Dock"
"Rumex","crispus","Rumex crispus"," ssp. crispus"
"Rumex","obtusifolius","Rumex obtusifolius"," Bitter Dock"
"Rumex","pulcher","Rumex pulcher"," Fiddle Dock"
"Sabatia","angularis","Sabatia angularis"," Rose-Pink"
"Saccharum","giganteum","Saccharum giganteum"," Giant Plume Grass"
"Sagina","decumbens","Sagina decumbens"," Trailing Pearlwort"
"Sagina","decumbens","Sagina decumbens"," ssp. decumbens"
"Sagittaria","latifolia","Sagittaria latifolia"," Duck-Potato"
"Sagittaria","rigida","Sagittaria rigida"," Sessile-Fruit Arrowhead"
"Salix","alba","Salix alba"," White Willow"
"Salix","babylonica","Salix babylonica"," Chinese Willow"
"Salix","caroliniana","Salix caroliniana"," Carolina Willow"
"Salix","eriocephala","Salix eriocephala"," Missouri Willow"
"Salix","×fragilis","Salix ×fragilis",""
"Salix","humilis","Salix humilis"," Prairie Willow"
"Salix","humilis","Salix humilis"," var. humilis"
"Salix","nigra","Salix nigra"," Black Willow"
"Salix","×pendulina","Salix ×pendulina",""
"Salix","sericea","Salix sericea"," Silky Willow"
"Salvia","lyrata","Salvia lyrata"," Lyre-Leaf Sage"
"Salvia","urticifolia","Salvia urticifolia"," Nettle-Leaf Sage"
"Sambucus","nigra","Sambucus nigra"," Black Elder"
"Sambucus","nigra","Sambucus nigra"," ssp. canadensis"
"Sambucus","racemosa","Sambucus racemosa"," Red Elder"
"Samolus","parviflorus","Samolus parviflorus"," Water-Pimpernel"
"Sanguinaria","canadensis","Sanguinaria canadensis"," Bloodroot"
"Sanicula","canadensis","Sanicula canadensis"," Canadian Black-Snakeroot"
"Sanicula","canadensis","Sanicula canadensis"," var. canadensis"
"Sanicula","marilandica","Sanicula marilandica"," Maryland Black-Snakeroot"
"Sanicula","odorata","Sanicula odorata"," Clustered Black-Snakeroot"
"Saponaria","officinalis","Saponaria officinalis"," Bouncing-Bett"
"Sassafras","albidum","Sassafras albidum"," Sassafras"
"Saururus","cernuus","Saururus cernuus"," Lizard's-Tail"
"Sceptridium","biternatum","Sceptridium biternatum"," Sparse-Lobe Grape Fern"
"Sceptridium","dissectum","Sceptridium dissectum"," Cut-Leaf Grape Fern"
"Schedonorus","arundinaceus","Schedonorus arundinaceus"," Tall False Rye Grass"
"Schizachyrium","scoparium","Schizachyrium scoparium"," Little False Bluestem"
"Schizachyrium","scoparium","Schizachyrium scoparium"," var. scoparium"
"Schoenoplectiella","purshiana","Schoenoplectiella purshiana",""
"Schoenoplectiella","purshiana","Schoenoplectiella purshiana"," var. purshiana"
"Schoenoplectus","pungens","Schoenoplectus pungens"," Three-Square"
"Schoenoplectus","pungens","Schoenoplectus pungens"," var. pungens"
"Schoenoplectus","tabernaemontani","Schoenoplectus tabernaemontani"," Soft-Stem Club-Rush"
"Scirpus","atrovirens","Scirpus atrovirens"," Dark-Green Bulrush"
"Scirpus","cyperinus","Scirpus cyperinus"," Cottongrass Bulrush"
"Scirpus","georgianus","Scirpus georgianus"," Georgia Bulrush"
"Scirpus","pendulus","Scirpus pendulus"," Rufous Bulrush"
"Scirpus","polyphyllus","Scirpus polyphyllus"," Leafy Bulrush"
"Scleranthus","annuus","Scleranthus annuus"," Annual Knawel"
"Scleria","pauciflora","Scleria pauciflora"," Few-Flower Nut-Rush"
"Scleria","pauciflora","Scleria pauciflora"," var. pauciflora"
"Scleria","verticillata","Scleria verticillata"," Low Nut-Rush"
"Scrophularia","lanceolata","Scrophularia lanceolata"," Lance-Leaf Figwort"
"Scrophularia","marilandica","Scrophularia marilandica"," Carpenter's-Square"
"Scutellaria","elliptica","Scutellaria elliptica"," Hairy Skullcap"
"Scutellaria","galericulata","Scutellaria galericulata"," Hooded Skullcap"
"Scutellaria","integrifolia","Scutellaria integrifolia"," Helmet-Flower"
"Scutellaria","lateriflora","Scutellaria lateriflora"," Mad Dog Skullcap"
"Scutellaria","lateriflora","Scutellaria lateriflora"," var. lateriflora"
"Scutellaria","nervosa","Scutellaria nervosa"," Veiny Skullcap"
"Scutellaria","ovata","Scutellaria ovata"," Heart-Leaf Skullcap"
"Scutellaria","ovata","Scutellaria ovata"," ssp. rugosa"
"Scutellaria","parvula","Scutellaria parvula"," Small Skullcap"
"Scutellaria","saxatilis","Scutellaria saxatilis"," Smooth Rock Skullcap"
"Scutellaria","serrata","Scutellaria serrata"," Showy Skullcap"
"Secale","cereale","Secale cereale"," Cultivated Rye"
"Securigera","varia","Securigera varia"," Purple Crown-Vetch"
"Sedum","glaucophyllum","Sedum glaucophyllum"," Cliff Stonecrop"
"Sedum","sarmentosum","Sedum sarmentosum"," Stringy Stonecrop"
"Sedum","ternatum","Sedum ternatum"," Woodland Stonecrop"
"Selaginella","apoda","Selaginella apoda"," Meadow Spike-Moss"
"Selaginella","rupestris","Selaginella rupestris"," Ledge Spike-Moss"
"Senecio","hieraciifolius","Senecio hieraciifolius"," American Burnweed"
"Senecio","hieraciifolius","Senecio hieraciifolius"," var. hieraciifolius"
"Senecio","suaveolens","Senecio suaveolens"," False Indian-Plantain"
"Senna","hebecarpa","Senna hebecarpa"," American Wild Sensitive-Plant"
"Senna","marilandica","Senna marilandica"," Maryland Wild Sensitive-Plant"
"Sericocarpus","asteroides","Sericocarpus asteroides"," Toothed White-Top-Aster"
"Sericocarpus","linifolius","Sericocarpus linifolius"," Narrow-Leaf White-Top-Aster"
"Setaria","faberi","Setaria faberi"," Japanese Bristle Grass"
"Setaria","parviflora","Setaria parviflora"," Marsh Bristle Grass"
"Setaria","pumila","Setaria pumila"," Yellow Bristle Grass"
"Setaria","pumila","Setaria pumila"," ssp. pumila"
"Setaria","verticillata","Setaria verticillata"," Rough Bristle Grass"
"Setaria","viridis","Setaria viridis"," Green Bristle Grass"
"Setaria","viridis","Setaria viridis"," var. viridis"
"Sicyos","angulatus","Sicyos angulatus"," One-Seed Burr-Cucumber"
"Sida","spinosa","Sida spinosa"," Prickly Fanpetals"
"Silene","antirrhina","Silene antirrhina"," Sleepy Catchfly"
"Silene","caroliniana","Silene caroliniana"," Sticky Catchfly"
"Silene","caroliniana","Silene caroliniana"," ssp. pensylvanica"
"Silene","latifolia","Silene latifolia"," Bladder-Campion"
"Silene","noctiflora","Silene noctiflora"," Night-Flowering Catchfly"
"Silene","stellata","Silene stellata"," Widow's-Frill"
"Silene","vulgaris","Silene vulgaris"," Maiden's-Tears"
"Silphium","asteriscus","Silphium asteriscus"," Starry Rosinweed"
"Silphium","asteriscus","Silphium asteriscus"," var. trifoliatum"
"Sisymbrium","altissimum","Sisymbrium altissimum"," Tall Hedge-Mustard"
"Sisymbrium","officinale","Sisymbrium officinale"," Hedge-Mustard"
"Sisyrinchium","angustifolium","Sisyrinchium angustifolium"," Narrow-Leaf Blue-Eyed-Grass"
"Sisyrinchium","mucronatum","Sisyrinchium mucronatum"," Needle-Tip Blue-Eyed-Grass"
"Sium","suave","Sium suave"," Hemlock Water-Parsnip"
"Smallanthus","uvedalia","Smallanthus uvedalia"," Bear's-Foot"
"Smilax","bona-nox","Smilax bona-nox"," Fringed Greenbrier"
"Smilax","bona-nox","Smilax bona-nox"," var. bona-nox"
"Smilax","glauca","Smilax glauca"," Sawbrier"
"Smilax","herbacea","Smilax herbacea"," Smooth Carrion-Flower"
"Smilax","hispida","Smilax hispida"," Chinaroot"
"Smilax","pulverulenta","Smilax pulverulenta"," Downy Carrion-Flower"
"Smilax","rotundifolia","Smilax rotundifolia"," Horsebrier"
"Solanum","carolinense","Solanum carolinense"," Carolina Horse-Nettle"
"Solanum","carolinense","Solanum carolinense"," var. carolinense"
"Solanum","dulcamara","Solanum dulcamara"," Climbing Nightshade"
"Solanum","dulcamara","Solanum dulcamara"," var. dulcamara"
"Solanum","ptychanthum","Solanum ptychanthum"," Eastern Black Nightshade"
"Solanum","sarrachoides","Solanum sarrachoides"," Tropical American Nightshade"
"Solidago","altissima","Solidago altissima"," Tall Goldenrod"
"Solidago","altissima","Solidago altissima"," ssp. altissima"
"Solidago","arguta","Solidago arguta"," Atlantic Goldenrod"
"Solidago","arguta","Solidago arguta"," var. caroliniana"
"Solidago","arguta","Solidago arguta"," var. harrisii"
"Solidago","bicolor","Solidago bicolor"," White Goldenrod"
"Solidago","caesia","Solidago caesia"," Wreath Goldenrod"
"Solidago","caesia","Solidago caesia"," var. caesia"
"Solidago","curtisii","Solidago curtisii"," Curtis' Goldenrod"
"Solidago","erecta","Solidago erecta"," Slender Goldenrod"
"Solidago","flexicaulis","Solidago flexicaulis"," Zigzag Goldenrod"
"Solidago","gigantea","Solidago gigantea"," Late Goldenrod"
"Solidago","hispida","Solidago hispida"," Hairy Goldenrod"
"Solidago","juncea","Solidago juncea"," Early Goldenrod"
"Solidago","nemoralis","Solidago nemoralis"," Gray Goldenrod"
"Solidago","nemoralis","Solidago nemoralis"," var. nemoralis"
"Solidago","puberula","Solidago puberula"," Downy Goldenrod"
"Solidago","puberula","Solidago puberula"," var. puberula"
"Solidago","rigida","Solidago rigida"," Hard-Leaf Flat-Top-Goldenrod"
"Solidago","rigida","Solidago rigida"," ssp. rigida"
"Solidago","roanensis","Solidago roanensis"," Roan Mountain Goldenrod"
"Solidago","rugosa","Solidago rugosa"," Wrinkle-Leaf Goldenrod"
"Solidago","rupestris","Solidago rupestris"," Rock Goldenrod"
"Solidago","simplex","Solidago simplex"," Mt. Albert Goldenrod"
"Solidago","simplex","Solidago simplex"," ssp. randii"
"Solidago","simplex","Solidago simplex"," ssp. randii var. randii"
"Solidago","squarrosa","Solidago squarrosa"," Stout Goldenrod"
"Solidago","ulmifolia","Solidago ulmifolia"," Elm-Leaf Goldenrod"
"Solidago","ulmifolia","Solidago ulmifolia"," var. ulmifolia"
"Sonchus","arvensis","Sonchus arvensis"," Field Sow-Thistle"
"Sonchus","arvensis","Sonchus arvensis"," ssp. uliginosus"
"Sonchus","asper","Sonchus asper"," Spiny-Leaf Sow-Thistle"
"Sonchus","oleraceus","Sonchus oleraceus"," Common Sow-Thistle"
"Sorbus","americana","Sorbus americana"," American Mountain-Ash"
"Sorghastrum","nutans","Sorghastrum nutans"," Yellow Indian Grass"
"Sorghum","halepense","Sorghum halepense"," Johnson Grass"
"Sparganium","americanum","Sparganium americanum"," American Burr-Reed"
"Sparganium","emersum","Sparganium emersum"," European Burr-Reed"
"Sparganium","eurycarpum","Sparganium eurycarpum"," Broad-Fruit Burr-Reed"
"Sparganium","eurycarpum","Sparganium eurycarpum"," var. eurycarpum"
"Sphenopholis","nitida","Sphenopholis nitida"," Shiny Wedgescale"
"Sphenopholis","obtusata","Sphenopholis obtusata"," Prairie Wedgescale"
"Sphenopholis","pensylvanica","Sphenopholis pensylvanica"," Swamp Wedgescale"
"Spiraea","betulifolia","Spiraea betulifolia"," Birch-Leaf Meadowsweet"
"Spiraea","cantoniensis","Spiraea cantoniensis"," Reeves' Meadowsweet"
"Spiraea","japonica","Spiraea japonica"," Japanese Meadowsweet"
"Spiraea","japonica","Spiraea japonica"," var. fortunei"
"Spiranthes","cernua","Spiranthes cernua"," White Nodding Ladies'-Tresses"
"Spiranthes","lacera","Spiranthes lacera"," Northern Slender Ladies'-Tresses"
"Spiranthes","lacera","Spiranthes lacera"," var. gracilis"
"Spiranthes","lucida","Spiranthes lucida"," Shining Ladies'-Tresses"
"Spiranthes","ochroleuca","Spiranthes ochroleuca"," Yellow Nodding Ladies'-Tresses"
"Spiranthes","ovalis","Spiranthes ovalis"," October Ladies'-Tresses"
"Spiranthes","ovalis","Spiranthes ovalis"," var. erostellata"
"Spiranthes","tuberosa","Spiranthes tuberosa"," Little Ladies'-Tresses"
"Spirodela","polyrhiza","Spirodela polyrhiza"," Common Duckmeat"
"Sporobolus","clandestinus","Sporobolus clandestinus"," Rough Dropseed"
"Sporobolus","compositus","Sporobolus compositus"," Head-Like Dropseed"
"Sporobolus","compositus","Sporobolus compositus"," var. compositus"
"Sporobolus","vaginiflorus","Sporobolus vaginiflorus"," Poverty Dropseed"
"Sporobolus","vaginiflorus","Sporobolus vaginiflorus"," var. vaginiflorus"
"Stachys","cordata","Stachys cordata"," Heart-Leaf Hedge-Nettle"
"Stachys","eplingii","Stachys eplingii"," Epling's Hedge-Nettle"
"Stachys","pilosa","Stachys pilosa"," Hairy Hedge-Nettle"
"Stachys","pilosa","Stachys pilosa"," var. arenicola"
"Stachys","tenuifolia","Stachys tenuifolia"," Smooth Hedge-Nettle"
"Staphylea","trifolia","Staphylea trifolia"," American Bladdernut"
"Stellaria","graminea","Stellaria graminea"," Grass-Leaf Starwort"
"Stellaria","longifolia","Stellaria longifolia"," Long-Leaf Starwort"
"Stellaria","media","Stellaria media"," Common Chickweed"
"Stellaria","pubera","Stellaria pubera"," Great Chickweed"
"Strophostyles","umbellata","Strophostyles umbellata"," Pink Fuzzy-Bean"
"Stuckenia","pectinata","Stuckenia pectinata"," Sago False Pondweed"
"Stylosanthes","biflora","Stylosanthes biflora"," Side-Beak Pencil-Flower"
"Symphoricarpos","orbiculatus","Symphoricarpos orbiculatus"," Coral-Berry"
"Symphyotrichum","cordifolium","Symphyotrichum cordifolium"," Common Blue American-Aster"
"Symphyotrichum","dumosum","Symphyotrichum dumosum"," Rice Button American-Aster"
"Symphyotrichum","dumosum","Symphyotrichum dumosum"," var. dumosum"
"Symphyotrichum","laeve","Symphyotrichum laeve"," Smooth Blue American-Aster"
"Symphyotrichum","laeve","Symphyotrichum laeve"," var. concinnum"
"Symphyotrichum","laeve","Symphyotrichum laeve"," var. laeve"
"Symphyotrichum","lanceolatum","Symphyotrichum lanceolatum"," White Panicled American-Aster"
"Symphyotrichum","lanceolatum","Symphyotrichum lanceolatum"," ssp. lanceolatum"
"Symphyotrichum","lateriflorum","Symphyotrichum lateriflorum"," Farewell-Summer"
"Symphyotrichum","novae-angliae","Symphyotrichum novae-angliae"," New England American-Aster"
"Symphyotrichum","oblongifolium","Symphyotrichum oblongifolium"," Aromatic American-Aster"
"Symphyotrichum","patens","Symphyotrichum patens"," Late Purple American-Aster"
"Symphyotrichum","patens","Symphyotrichum patens"," var. patens"
"Symphyotrichum","phlogifolium","Symphyotrichum phlogifolium"," Phlox-Leaf American-Aster"
"Symphyotrichum","pilosum","Symphyotrichum pilosum"," White Oldfield American-Aster"
