label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson,Linanthus caespitosus,Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Linanthus caespitosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linaria dalmatica (L.) Mill.,Linaria dalmatica,Linaria dalmatica (L.) Mill.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria dalmatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum L.,Linum ,Linum L.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum compactum A.Nelson,Linum compactum,Linum compactum A.Nelson,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum compactum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum lewisii var. lewisii,Linum lewisii,Linum lewisii var. lewisii,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum lewisii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum perenne L.,Linum perenne,Linum perenne L.,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum perenne,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Linum puberulum (Engelm.) Heller,Linum puberulum,Linum puberulum (Engelm.) Heller,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum puberulum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Linum rigidum Pursh,Linum rigidum,Linum rigidum Pursh,Plantae Tracheophyta Magnoliopsida Malpighiales Linaceae Linum rigidum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lithospermum incisum Lehm.,Lithospermum incisum,Lithospermum incisum Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum incisum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lolium pratense (Huds.) Darbysh.,Lolium pratense,Lolium pratense (Huds.) Darbysh.,Plantae Tracheophyta Liliopsida Poales Poaceae Lolium pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lomatium nuttallii (A.Gray) J.F.Macbr.,Lomatium nuttallii,Lomatium nuttallii (A.Gray) J.F.Macbr.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Lomatium nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lomatium orientale J.M.Coult. & Rose,Lomatium orientale,Lomatium orientale J.M.Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Lomatium orientale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lonicera tatarica L.,Lonicera tatarica,Lonicera tatarica L.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera tatarica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lupinus plattensis S.Watson,Lupinus plattensis,Lupinus plattensis S.Watson,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus plattensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lupinus pusillus Pursh,Lupinus pusillus,Lupinus pusillus Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lupinus pusillus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lycopus americanus Muhl. ex W.P.C.Barton,Lycopus americanus,Lycopus americanus Muhl. ex W.P.C.Barton,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus americanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lycopus asper Greene,Lycopus asper,Lycopus asper Greene,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lycopus asper,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lygodesmia juncea (Pursh) D.Don ex Hook.,Lygodesmia juncea,Lygodesmia juncea (Pursh) D.Don ex Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lygodesmia juncea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Machaeranthera tanacetifolia (Kunth) Nees,Machaeranthera tanacetifolia,Machaeranthera tanacetifolia (Kunth) Nees,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Machaeranthera tanacetifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Maianthemum stellatum (L.) Link,Maianthemum stellatum,Maianthemum stellatum (L.) Link,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Maianthemum stellatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malva neglecta Wallr.,Malva neglecta,Malva neglecta Wallr.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Malva neglecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Marrubium vulgare L.,Marrubium vulgare,Marrubium vulgare L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Marrubium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Marsilea vestita Hook. & Grev.,Marsilea vestita,Marsilea vestita Hook. & Grev.,Plantae Tracheophyta Polypodiopsida Salviniales Marsileaceae Marsilea vestita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medicago lupulina L.,Medicago lupulina,Medicago lupulina L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago lupulina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medicago sativa L.,Medicago sativa,Medicago sativa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago sativa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melilotus (L.) Mill.,Melilotus ,Melilotus (L.) Mill.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Melilotus albus Medik.,Melilotus albus,Melilotus albus Medik.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Melilotus officinalis (L.) Lam.,Melilotus officinalis,Melilotus officinalis (L.) Lam.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mentzelia L.,Mentzelia ,Mentzelia L.,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray,Mentzelia albicaulis,Mentzelia albicaulis (Douglas ex Hook.) Douglas ex Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia albicaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mentzelia decapetala (Pursh) Urb. & Gilg,Mentzelia decapetala,Mentzelia decapetala (Pursh) Urb. & Gilg,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia decapetala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mentzelia multiflora (Nutt.) A.Gray,Mentzelia multiflora,Mentzelia multiflora (Nutt.) A.Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mentzelia nuda (Pursh) Torr. & A.Gray,Mentzelia nuda,Mentzelia nuda (Pursh) Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Cornales Loasaceae Mentzelia nuda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mertensia lanceolata (Pursh) A.DC.,Mertensia lanceolata,Mertensia lanceolata (Pursh) A.DC.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Mertensia lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis albida (Walter) Heimerl,Mirabilis albida,Mirabilis albida (Walter) Heimerl,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis albida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis hirsuta (Pursh) MacMill.,Mirabilis hirsuta,Mirabilis hirsuta (Pursh) MacMill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis hirsuta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Mirabilis linearis (Pursh) Heimerl,Mirabilis linearis,Mirabilis linearis (Pursh) Heimerl,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis linearis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mirabilis nyctaginea (Michx.) MacMill.,Mirabilis nyctaginea,Mirabilis nyctaginea (Michx.) MacMill.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Mirabilis nyctaginea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi,Muhlenbergia asperifolia,Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia asperifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,Muhlenbergia cuspidata,Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia cuspidata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia paniculata (Nutt.) P.M.Peterson,Muhlenbergia paniculata,Muhlenbergia paniculata (Nutt.) P.M.Peterson,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia paniculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Muhlenbergia torreyi (Kunth) Hitchc. ex Bush,Muhlenbergia torreyi,Muhlenbergia torreyi (Kunth) Hitchc. ex Bush,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia torreyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Munroa squarrosa (Nutt.) Torr.,Munroa squarrosa,Munroa squarrosa (Nutt.) Torr.,Plantae Tracheophyta Liliopsida Poales Poaceae Munroa squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Musineon divaricatum (Pursh) Nutt.,Musineon divaricatum,Musineon divaricatum (Pursh) Nutt.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon divaricatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Musineon tenuifolium Nutt.,Musineon tenuifolium,Musineon tenuifolium Nutt.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Musineon tenuifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Myosurus minimus L.,Myosurus minimus,Myosurus minimus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Myosurus minimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myriophyllum sibiricum Kom.,Myriophyllum sibiricum,Myriophyllum sibiricum Kom.,Plantae Tracheophyta Magnoliopsida Saxifragales Haloragaceae Myriophyllum sibiricum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Myriopteris gracilis Fée,Myriopteris gracilis,Myriopteris gracilis Fée,Plantae Tracheophyta Polypodiopsida Polypodiales Pteridaceae Myriopteris gracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nassella viridula (Trin.) Barkworth,Nassella viridula,Nassella viridula (Trin.) Barkworth,Plantae Tracheophyta Liliopsida Poales Poaceae Nassella viridula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nasturtium officinale W.T.Aiton,Nasturtium officinale,Nasturtium officinale W.T.Aiton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Nasturtium officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Nepeta cataria L.,Nepeta cataria,Nepeta cataria L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Nepeta cataria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nothocalais cuspidata (Pursh) Greene,Microseris cuspidata,Nothocalais cuspidata (Pursh) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Microseris cuspidata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Oenothera albicaulis Pursh,Oenothera albicaulis,Oenothera albicaulis Pursh,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera albicaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oenothera canescens Torr. & Frém.,Oenothera canescens,Oenothera canescens Torr. & Frém.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera cespitosa Nutt. ex Torr. & A.Gray,Oenothera cespitosa,Oenothera cespitosa Nutt. ex Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera cespitosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera coronopifolia Torr. & A.Gray,Oenothera coronopifolia,Oenothera coronopifolia Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera coronopifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera curtiflora W.L.Wagner & Hoch,Oenothera curtiflora,Oenothera curtiflora W.L.Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera curtiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera flava (A.Nelson) Garrett,Oenothera flava,Oenothera flava (A.Nelson) Garrett,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera flava,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Oenothera latifolia (Rydb.) Munz,Oenothera latifolia,Oenothera latifolia (Rydb.) Munz,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera lavandulifolia Torr. & A.Gray,Oenothera lavandulifolia,Oenothera lavandulifolia Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera lavandulifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera nuttallii Torr. & A.Gray,Oenothera nuttallii,Oenothera nuttallii Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oenothera pallida Lindl.,Oenothera pallida,Oenothera pallida Lindl.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera serrulata Nutt.,Oenothera serrulata,Oenothera serrulata Nutt.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera serrulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera suffrutescens (Ser.) W.L.Wagner & Hoch,Oenothera suffrutescens,Oenothera suffrutescens (Ser.) W.L.Wagner & Hoch,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera suffrutescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oenothera villosa Thunb.,Oenothera villosa,Oenothera villosa Thunb.,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Oenothera villosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Onopordum acanthium L.,Onopordum acanthium,Onopordum acanthium L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Onopordum acanthium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Opuntia fragilis (Nutt.) Haw.,Opuntia fragilis,Opuntia fragilis (Nutt.) Haw.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia fragilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Opuntia polyacantha Haw.,Opuntia polyacantha,Opuntia polyacantha Haw.,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia polyacantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Opuntia × cymochila Engelm. & J.M.Bigelow,Opuntia cymochila,Opuntia × cymochila Engelm. & J.M.Bigelow,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Opuntia cymochila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oreocarya cana A.Nelson,Oreocarya cana,Oreocarya cana A.Nelson,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya cana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oreocarya glomerata (Pursh) Greene,Oreocarya glomerata,Oreocarya glomerata (Pursh) Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya glomerata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oreocarya thyrsiflora Greene,Oreocarya thyrsiflora,Oreocarya thyrsiflora Greene,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Oreocarya thyrsiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Orthocarpus luteus Nutt.,Orthocarpus luteus,Orthocarpus luteus Nutt.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Orthocarpus luteus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxybasis glauca (L.) S.Fuentes,Oxybasis glauca,Oxybasis glauca (L.) S.Fuentes,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Oxybasis glauca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxybasis rubra (L.) S.Fuentes,Oxybasis rubra,Oxybasis rubra (L.) S.Fuentes,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Oxybasis rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxytropis lambertii Pursh,Oxytropis lambertii,Oxytropis lambertii Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis lambertii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxytropis multiceps Nutt.,Oxytropis multiceps,Oxytropis multiceps Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis multiceps,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Oxytropis sericea Nutt.,Oxytropis sericea,Oxytropis sericea Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Oxytropis sericea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Packera cana (Hook.) W.A.Weber & Á.Löve,Packera cana,Packera cana (Hook.) W.A.Weber & Á.Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera cana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Packera fendleri (A.Gray) W.A.Weber & Á.Löve,Packera fendleri,Packera fendleri (A.Gray) W.A.Weber & Á.Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Packera neomexicana (A.Gray) W.A.Weber & Á.Löve,Packera neomexicana,Packera neomexicana (A.Gray) W.A.Weber & Á.Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera neomexicana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Packera plattensis (Nutt.) W.A.Weber & Á.Löve,Packera plattensis,Packera plattensis (Nutt.) W.A.Weber & Á.Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera plattensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Packera thurberi (A.Gray) B.L.Turner,Packera thurberi,Packera thurberi (A.Gray) B.L.Turner,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Packera thurberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Panicum capillare L.,Panicum capillare,Panicum capillare L.,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum capillare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Panicum miliaceum L.,Panicum miliaceum,Panicum miliaceum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum miliaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Panicum virgatum L.,Panicum virgatum,Panicum virgatum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum virgatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Parietaria pensylvanica Muhl. ex Willd.,Parietaria pensylvanica,Parietaria pensylvanica Muhl. ex Willd.,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Parietaria pensylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Paronychia depressa (Torr. & A.Gray) Nutt. ex A.Nelson,Paronychia depressa,Paronychia depressa (Torr. & A.Gray) Nutt. ex A.Nelson,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia depressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Paronychia jamesii Torr. & A.Gray,Paronychia jamesii,Paronychia jamesii Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia jamesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Paronychia sessiliflora Nutt.,Paronychia sessiliflora,Paronychia sessiliflora Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia sessiliflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Parthenium alpinum (Nutt.) Torr. & A.Gray,Parthenium alpinum,Parthenium alpinum (Nutt.) Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Parthenium alpinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Parthenocissus quinquefolia (L.) Planch.,Parthenocissus quinquefolia,Parthenocissus quinquefolia (L.) Planch.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Parthenocissus quinquefolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pedicularis crenulata Benth.,Pedicularis crenulata,Pedicularis crenulata Benth.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Pedicularis crenulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii,Pediocactus simpsonii (Engelm.) Britton & Rose,Plantae Tracheophyta Magnoliopsida Caryophyllales Cactaceae Pediocactus simpsonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pediomelum argophyllum (Pursh) J.W.Grimes,Pediomelum argophyllum,Pediomelum argophyllum (Pursh) J.W.Grimes,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum argophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pediomelum esculentum (Pursh) Rydb.,Pediomelum esculentum,Pediomelum esculentum (Pursh) Rydb.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum esculentum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pediomelum hypogaeum var. hypogaeum,Pediomelum hypogaeum,Pediomelum hypogaeum var. hypogaeum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum hypogaeum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pediomelum tenuiflorum (Pursh) A.N.Egan,Pediomelum tenuiflorum,Pediomelum tenuiflorum (Pursh) A.N.Egan,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Pediomelum tenuiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Penstemon albidus Nutt.,Penstemon albidus,Penstemon albidus Nutt.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon albidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Penstemon angustifolius Nutt. ex Pursh,Penstemon angustifolius,Penstemon angustifolius Nutt. ex Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon angustifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Penstemon eriantherus Pursh,Penstemon eriantherus,Penstemon eriantherus Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Penstemon eriantherus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Persicaria amphibia (L.) Gray,Persicaria amphibia,Persicaria amphibia (L.) Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria amphibia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Persicaria bicornis (Raf.) Nieuwl.,Persicaria bicornis,Persicaria bicornis (Raf.) Nieuwl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria bicornis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Persicaria lapathifolia (L.) Gray,Persicaria lapathifolia,Persicaria lapathifolia (L.) Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria lapathifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum (Mill.) Fuss,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Petroselinum crispum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
