label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Carex scabrata,Carex scabrata,Carex scabrata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex scabrata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex scoparia,Carex scoparia,Carex scoparia,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex scoparia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex seorsa,Carex seorsa,Carex seorsa,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex seorsa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex shortiana,Carex shortiana,Carex shortiana,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex shortiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex sparganioides,Carex sparganioides,Carex sparganioides,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex sparganioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex squarrosa,Carex squarrosa,Carex squarrosa,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex squarrosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex stipata,Carex stipata,Carex stipata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex stipata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex striatula,Carex striatula,Carex striatula,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex striatula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex stricta,Carex stricta,Carex stricta,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex styloflexa,Carex styloflexa,Carex styloflexa,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex styloflexa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex suberecta,Carex suberecta,Carex suberecta,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex suberecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex swanii,Carex swanii,Carex swanii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex swanii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex tetanica,Carex tetanica,Carex tetanica,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex tetanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex torta,Carex torta,Carex torta,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex torta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex tribuloides,Carex tribuloides,Carex tribuloides,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex tribuloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex trichocarpa,Carex trichocarpa,Carex trichocarpa,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex trichocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex typhina,Carex typhina,Carex typhina,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex typhina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex umbellata,Carex umbellata,Carex umbellata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex umbellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex utriculata,Carex utriculata,Carex utriculata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex utriculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carex vesicaria,Carex vesicaria,Carex vesicaria,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex vesicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex virescens,Carex virescens,Carex virescens,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex virescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex vulpinoidea,Carex vulpinoidea,Carex vulpinoidea,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex vulpinoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex willdenowii,Carex willdenowii,Carex willdenowii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex willdenowii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carex woodii,Carex woodii,Carex woodii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex woodii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carpinus caroliniana,Carpinus caroliniana,Carpinus caroliniana,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Carpinus caroliniana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carya cordiformis,Carya cordiformis,Carya cordiformis,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Carya cordiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carya glabra,Carya glabra,Carya glabra,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Carya glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Carya ovata,Carya ovata,Carya ovata,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Carya ovata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Carya tomentosa,Carya alba,Carya tomentosa,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Carya alba,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Castanea dentata,Castanea dentata,Castanea dentata,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Castanea dentata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Castanea pumila,Castanea pumila,Castanea pumila,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Castanea pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Castilleja coccinea,Castilleja coccinea,Castilleja coccinea,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja coccinea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Catalpa speciosa,Catalpa speciosa,Catalpa speciosa,Plantae Tracheophyta Magnoliopsida Lamiales Bignoniaceae Catalpa speciosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Caulophyllum giganteum,Caulophyllum giganteum,Caulophyllum giganteum,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Caulophyllum giganteum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Caulophyllum thalictroides,Caulophyllum thalictroides,Caulophyllum thalictroides,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Caulophyllum thalictroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ceanothus americanus,Ceanothus americanus,Ceanothus americanus,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Ceanothus americanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Celastrus orbiculatus,Celastrus orbiculatus,Celastrus orbiculatus,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Celastrus orbiculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Celastrus scandens,Celastrus scandens,Celastrus scandens,Plantae Tracheophyta Magnoliopsida Celastrales Celastraceae Celastrus scandens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Celtis laevigata,Celtis laevigata,Celtis laevigata,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Celtis laevigata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Celtis occidentalis,Celtis occidentalis,Celtis occidentalis,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Celtis occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Celtis tenuifolia,Celtis tenuifolia,Celtis tenuifolia,Plantae Tracheophyta Magnoliopsida Rosales Cannabaceae Celtis tenuifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cenchrus incertus,Cenchrus spinifex,Cenchrus incertus,Plantae Tracheophyta Liliopsida Poales Poaceae Cenchrus spinifex,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Cenchrus longispinus,Cenchrus longispinus,Cenchrus longispinus,Plantae Tracheophyta Liliopsida Poales Poaceae Cenchrus longispinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Centaurea jacea,Centaurea jacea,Centaurea jacea,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea jacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Centaurea nigrescens,Centaurea nigrescens,Centaurea nigrescens,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea nigrescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Centaurea stoebe,Centaurea stoebe,Centaurea stoebe,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Centaurea stoebe,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cephalanthus occidentalis,Cephalanthus occidentalis,Cephalanthus occidentalis,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Cephalanthus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium arvense,Cerastium arvense,Cerastium arvense,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cerastium fontanum,Cerastium fontanum,Cerastium fontanum,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium fontanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cerastium glomeratum,Cerastium glomeratum,Cerastium glomeratum,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium glomeratum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cerastium nutans,Cerastium nutans,Cerastium nutans,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium nutans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cerastium semidecandrum,Cerastium semidecandrum,Cerastium semidecandrum,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium semidecandrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cerastium velutinum,Cerastium velutinum,Cerastium velutinum,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Cerastium velutinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Ceratophyllum demersum,Ceratophyllum demersum,Ceratophyllum demersum,Plantae Tracheophyta Magnoliopsida Ceratophyllales Ceratophyllaceae Ceratophyllum demersum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ceratophyllum echinatum,Ceratophyllum echinatum,Ceratophyllum echinatum,Plantae Tracheophyta Magnoliopsida Ceratophyllales Ceratophyllaceae Ceratophyllum echinatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cercis canadensis,Cercis canadensis,Cercis canadensis,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Cercis canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Chaenorhinum minus,Chaenorhinum minus,Chaenorhinum minus,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chaenorhinum minus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chaerophyllum procumbens,Chaerophyllum procumbens,Chaerophyllum procumbens,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chaerophyllum tainturieri,Chaerophyllum tainturieri,Chaerophyllum tainturieri,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Chaerophyllum tainturieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chaiturus marrubiastrum,Chaiturus marrubiastrum,Chaiturus marrubiastrum,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Chaiturus marrubiastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaecrista fasciculata,Chamaecrista fasciculata,Chamaecrista fasciculata,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista fasciculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chamaecrista nictitans,Chamaecrista nictitans,Chamaecrista nictitans,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Chamaecrista nictitans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chamaelirium luteum,Chamaelirium luteum,Chamaelirium luteum,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Chamaelirium luteum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chasmanthium latifolium,Chasmanthium latifolium,Chasmanthium latifolium,Plantae Tracheophyta Liliopsida Poales Poaceae Chasmanthium latifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chelidonium majus,Chelidonium majus,Chelidonium majus,Plantae Tracheophyta Magnoliopsida Ranunculales Papaveraceae Chelidonium majus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Chelone glabra,Chelone glabra,Chelone glabra,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Chelone glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chenopodium album,Chenopodium album,Chenopodium album,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodium album,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chenopodium standleyanum,Chenopodiastrum standleyanum,Chenopodium standleyanum,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Chenopodiastrum standleyanum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Chimaphila maculata,Chimaphila maculata,Chimaphila maculata,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Chimaphila maculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chimaphila umbellata,Chimaphila umbellata,Chimaphila umbellata,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Chimaphila umbellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chionanthus virginicus,Chionanthus virginicus,Chionanthus virginicus,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Chionanthus virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chloris verticillata,Chloris verticillata,Chloris verticillata,Plantae Tracheophyta Liliopsida Poales Poaceae Chloris verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chondrilla juncea,Chondrilla juncea,Chondrilla juncea,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Chondrilla juncea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Chrysogonum virginianum,Chrysogonum virginianum,Chrysogonum virginianum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Chrysogonum virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chrysopsis mariana,Chrysopsis mariana,Chrysopsis mariana,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Chrysopsis mariana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Chrysosplenium americanum,Chrysosplenium americanum,Chrysosplenium americanum,Plantae Tracheophyta Magnoliopsida Saxifragales Saxifragaceae Chrysosplenium americanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cichorium intybus,Cichorium intybus,Cichorium intybus,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cichorium intybus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cicuta maculata,Cicuta maculata,Cicuta maculata,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Cicuta maculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cinna arundinacea,Cinna arundinacea,Cinna arundinacea,Plantae Tracheophyta Liliopsida Poales Poaceae Cinna arundinacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Circaea alpina,Circaea alpina,Circaea alpina,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Circaea alpina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Circaea canadensis,Circaea canadensis,Circaea canadensis,Plantae Tracheophyta Magnoliopsida Myrtales Onagraceae Circaea canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cirsium altissimum,Cirsium altissimum,Cirsium altissimum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium altissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Cirsium arvense,Cirsium arvense,Cirsium arvense,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cirsium discolor,Cirsium discolor,Cirsium discolor,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium discolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cirsium muticum,Cirsium muticum,Cirsium muticum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium muticum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cirsium vulgare,Cirsium vulgare,Cirsium vulgare,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Cirsium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Claytonia caroliniana,Claytonia caroliniana,Claytonia caroliniana,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Claytonia caroliniana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Claytonia virginica,Claytonia virginica,Claytonia virginica,Plantae Tracheophyta Magnoliopsida Caryophyllales Montiaceae Claytonia virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Clematis occidentalis,Clematis occidentalis,Clematis occidentalis,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Clematis occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Clematis terniflora,Clematis terniflora,Clematis terniflora,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Clematis terniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Clematis viorna,Clematis viorna,Clematis viorna,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Clematis viorna,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Clematis virginiana,Clematis virginiana,Clematis virginiana,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Clematis virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Clinopodium calamintha,Clinopodium calamintha,Clinopodium calamintha,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Clinopodium calamintha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Clinopodium vulgare,Clinopodium vulgare,Clinopodium vulgare,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Clinopodium vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Clintonia borealis,Clintonia borealis,Clintonia borealis,Plantae Tracheophyta Liliopsida Liliales Liliaceae Clintonia borealis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Clintonia umbellulata,Clintonia umbellulata,Clintonia umbellulata,Plantae Tracheophyta Liliopsida Liliales Liliaceae Clintonia umbellulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Clitoria mariana,Clitoria mariana,Clitoria mariana,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Clitoria mariana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cocculus carolinus,Cocculus carolinus,Cocculus carolinus,Plantae Tracheophyta Magnoliopsida Ranunculales Menispermaceae Cocculus carolinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Coeloglossum viride,Dactylorhiza viridis,Coeloglossum viride,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Dactylorhiza viridis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Coleataenia anceps,Coleataenia anceps,Coleataenia anceps,Plantae Tracheophyta Liliopsida Poales Poaceae Coleataenia anceps,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Coleataenia rigidula,Coleataenia rigidula,Coleataenia rigidula,Plantae Tracheophyta Liliopsida Poales Poaceae Coleataenia rigidula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Collinsonia canadensis,Collinsonia canadensis,Collinsonia canadensis,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Collinsonia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Comandra umbellata,Comandra umbellata,Comandra umbellata,Plantae Tracheophyta Magnoliopsida Santalales Comandraceae Comandra umbellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Commelina communis,Commelina communis,Commelina communis,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Commelina communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Commelina diffusa,Commelina diffusa,Commelina diffusa,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Commelina diffusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Commelina erecta,Commelina erecta,Commelina erecta,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Commelina erecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Commelina virginica,Commelina virginica,Commelina virginica,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Commelina virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Comptonia peregrina,Comptonia peregrina,Comptonia peregrina,Plantae Tracheophyta Magnoliopsida Fagales Myricaceae Comptonia peregrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Conium maculatum,Conium maculatum,Conium maculatum,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Conium maculatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Conoclinium coelestinum,Conoclinium coelestinum,Conoclinium coelestinum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Conoclinium coelestinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Conopholis americana,Conopholis americana,Conopholis americana,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Conopholis americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Consolida ajacis,Delphinium ajacis,Consolida ajacis,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Delphinium ajacis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Convallaria majalis,Convallaria majalis,Convallaria majalis,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Convallaria majalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Convolvulus arvensis,Convolvulus arvensis,Convolvulus arvensis,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Convolvulus arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Corallorhiza maculata,Corallorhiza maculata,Corallorhiza maculata,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Corallorhiza maculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Corallorhiza odontorhiza,Corallorhiza odontorhiza,Corallorhiza odontorhiza,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Corallorhiza odontorhiza,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Corallorhiza wisteriana,Corallorhiza wisteriana,Corallorhiza wisteriana,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Corallorhiza wisteriana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Coreopsis lanceolata,Coreopsis lanceolata,Coreopsis lanceolata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Coreopsis lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Coreopsis tinctoria,Coreopsis tinctoria,Coreopsis tinctoria,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Coreopsis tinctoria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Coreopsis verticillata,Coreopsis verticillata,Coreopsis verticillata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Coreopsis verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cornus alternifolia,Cornus alternifolia,Cornus alternifolia,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus alternifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cornus amomum,Cornus amomum,Cornus amomum,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus amomum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cornus florida,Cornus florida,Cornus florida,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus florida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Cornus foemina,Cornus foemina,Cornus foemina,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus foemina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cornus obliqua,Cornus obliqua,Cornus obliqua,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus obliqua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Cornus racemosa,Cornus racemosa,Cornus racemosa,Plantae Tracheophyta Magnoliopsida Cornales Cornaceae Cornus racemosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
